shipment_wk,shipment_dt,region,fc,sub_hub,shippingtype,isfresh,actual_packgroup,actual_boxname,sku_band,cate2,cate3,cate4,cate5,skuseq,skuname,ordernumber,invoicenumber,units
29,2023-07-18,South,DAE8,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,3277965,Box_동원 옥수수수염차 1.5L * 12,20100002412511,10249217191430,1
29,2023-07-22,South,YON1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,탄산음료,7469386,Box_펩시콜라 210ml 30개,7100003013295,10249436314795,1
29,2023-07-19,South,ANS4,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,주방용품,저장용기,보관/밀폐용기,쌀통/쌀독,32503325,아울리빙 신선유지 쌀통 쌀보관통,24100002665701,10249309014291,1
29,2023-07-19,South,ANS5,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,과일음료,3337959,Box_가야농장 토마토 340ml x 24pet,4100002622571,10249292783796,1
29,2023-07-17,South,CHA1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,12245503,곰곰 고소한 보리차 1.5L*12pcs,8100002160866,10249219099221,1
29,2023-07-18,South,DON1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),A,식품,가공/즉석식품,캔/통조림류,농산 통조림,68287,낱개_동원 복숭아 황도 슬라이스 400g,22100002452962,10249237138873,5
29,2023-07-21,South,DON1,GMH1 Sub-hub,OVERNIGHT,CORE,PAPER,B8호,A,식품,스낵/간식,스낵/시리얼,스낵,10411186,크라운제과 참쌀설병 128g,25100002895865,10249390520961,3
29,2023-07-17,South,CHW1,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),D,생활용품,세제류,유아전용세제,유아세탁세제,627742,"[세정제]네이쳐러브메레 얼룩제거제 400ml, 1개",11100002411574,10249217342070,1
29,2023-07-18,South,GWJ4,GWJ2 Sub-hub,STANDARD,CORE,TPB,TPB11,A,생활용품,세제류,세탁세제류,일반세탁세제,33499336,퍼실 파워젤 플러스 드럼용 2.7L,4100002552956,10249265390803,1
29,2023-07-19,South,CHW4,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,A,생활용품,세제류,세탁세제류,일반세탁세제,33499336,퍼실 파워젤 플러스 드럼용 2.7L,6100002585797,10249285103606,1
29,2023-07-21,South,ECH1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,D,반려/애완용품,강아지용품,간식/영양제,일반 간식,12138545,쉐프의레시피 오리윙 300gx5개,25100002931276,10249402772766,1
29,2023-07-16,South,MAJ1,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,A,생활용품,세제류,세탁세제류,일반세탁세제,33499342,퍼실 라벤더젤 플러스 드럼용 2.7L,27100002286553,10249174699864,1
29,2023-07-19,South,YAS1,GMH1 Sub-hub,OVERNIGHT,CORE,TPB,TPB11,B,생활용품,세제류,주방세제류,주방식기세제,18701989,"부케가르니 에코 1종 주방세제 자몽향, 750ml, 3개",29100002519146,10249313396442,1
29,2023-07-19,South,DAEGU2,GMH1 Sub-hub,STANDARD,CORE,PAPER,B6호,C,식품,커피/차,커피,캡슐커피,11035950,스타벅스 카페베로나 by 네스프레소 55g 10개입,16100002707359,10249322191986,1
29,2023-07-16,South,ANS4,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,A,생활용품,세제류,세탁세제류,일반세탁세제,33499342,퍼실 라벤더젤 플러스 드럼용 2.7L,1100002135224,10249120558460,1
29,2023-07-20,South,DAEGU,GWJ2 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,커피음료,3992522,Box_레쓰비 160ml (150ml+10ml) 30캔,5100002772719,10249344612312,1
29,2023-07-16,South,DAE6,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),E,뷰티,메이크업,아이메이크업,아이라이너,17033111,홀리카홀리카 멜로우글라이딩펜슬라이너05퓨어멜로우 0.3g,12100002170347,10249131204071,1
29,2023-07-17,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB11,B,생활용품,세제류,청소용세제류,기타청소용세제,59519,유한락스 레귤러1ℓ,30100002407881,10249212457761,4
29,2023-07-17,South,DAEGU,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,12740847,Box_ 동원 순백보리차 500mL x 20입,25100002280999,10249174973730,1
29,2023-07-21,South,ANS4,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,생활용품,세제류,청소용세제류,욕실청소세제,32163108,생활공식 초강력 배수구 세정제 2P,14100002846024,10249370061921,1
29,2023-07-21,South,DON1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,생활용품,세제류,주방세제류,주방식기세제,10833445,탐사 베이킹소다 주방세제 레몬향 780ml*2팩,28100002927178,10249403752254,1
29,2023-07-20,South,CHW1,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),C,생활용품,세제류,주방세제류,주방청소세제,33962,단품_피죤 무균무때 500ml 주방용,6100002798902,10249360403494,2
29,2023-07-18,South,DAEGU2,GWJ2 Sub-hub,STANDARD,CORE,TPB,TPB11,B,생활용품,세제류,주방세제류,주방식기세제,7657241,순샘 프레시라임 용기 3L,26100002450602,10249234802472,1
29,2023-07-16,South,DAEGU2,GWJ2 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),B,출산/유아,맘앤베이비케어,유아로션/오일/파우더,유아용선크림/선팩트,11453967,그린핑거 프레쉬 선쿠션 12g,25100002239036,10249154953822,1
29,2023-07-17,South,DON1,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,생활용품,세제류,주방세제류,주방식기세제,10833445,탐사 베이킹소다 주방세제 레몬향 780ml*2팩,25100002425365,10249222292466,1
29,2023-07-19,South,DAEGU,GWJ2 Sub-hub,OVERNIGHT,CORE,PAPER,B33호,B,식품,생수/음료,음료,숙취/비타민/에너지음료,24339262,"해태htb 영진 구론산 오리지날, 150ml, 20병, 선물세트",26100002686634,10249317473404,2
29,2023-07-20,South,MAJ1,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,스포츠/이온음료,22481008,게토레이 레몬 240ml 30캔,8100002778322,10249346115794,1
29,2023-07-22,South,MCN1,GMH1 Sub-hub,OVERNIGHT,CORE,TPB,TPB 1호,B,생활용품,세제류,주방세제류,주방식기세제,18701989,"부케가르니 에코 1종 주방세제 자몽향, 750ml, 3개",6100003016264,10249440450012,1
29,2023-07-18,South,CHW4,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B8호,D,식품,생수/음료,음료,건강음료,28734223,"광동 비타500 로열폴리스 120ml, 10입 ",11100002540339,10249263306306,4
29,2023-07-17,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,탄산음료,19199547,펩시제로슈거 무라벨 라임향 300ml 20입,4100002435866,10249223997515,1
29,2023-07-18,South,DAEGU,GWJ2 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,A,생활용품,세제류,세탁세제류,액체 섬유유연제,2329863,"Box_피죤 레귤러 3100ml 핑크로즈, 4개",10100002525230,10249258166232,1
29,2023-07-20,South,SAN2,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,탄산음료,14771684,펩시제로슈거 라임향 210ml 30입,11100002834617,10249380975621,1
29,2023-07-19,South,CHW4,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),D,가전디지털,컴퓨터/게임,컴퓨터주변기기,PC스피커/헤드셋/기타,8217635,코시 비지니스 헤드셋(3극 변환젠더포함),6100002654835,10249309235211,1
29,2023-07-22,South,DAEGU,GMH1 Sub-hub,OVERNIGHT,CORE,TPB,TPB 1호,A,식품,신선식품,쌀/잡곡류,백미,8159323,쌀집총각 경기미 쌀10kg 상등급,1100003073708,10249458510675,1
29,2023-07-17,South,ECH2,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B6호,A,식품,장/오일/소스,소스/드레싱/식초,식초/음용식초,9539054,Organic Bragg 애플 사이다 식초 946ml,7100002420296,10249215447424,1
29,2023-07-21,South,DAEGU2,GWJ2 Sub-hub,SAMEDAY,CORE,TPB,TPB 1호,B,생활용품,세제류,세탁세제류,일반세탁세제,33708660,퍼실 하이진젤 플러스 드럼용  2.7L,13100002885336,10249391123160,2
29,2023-07-20,South,HOB1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,반려/애완용품,강아지용품,배변용품,배변패드,23891687,"탐사 배변패드 맥시, 대형(75cmx65cm), 60매",6100002721929,10249333449692,1
29,2023-07-16,South,CHW4,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,B,생활용품,세제류,세탁세제류,일반세탁세제,33806774,퍼실 퓨어프레쉬 9중효소 실내건조 드럼용 2.7L,17100002267961,10249165569495,1
29,2023-07-18,South,MCN1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,탄산음료,382862,Box_데미소다캔 애플 250ml 30개입 [단품 1],13100002513504,10249257552785,1
29,2023-07-17,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,탄산음료,14771684,펩시제로슈거 라임향 210ml 30입,29100002431326,10249224619012,1
29,2023-07-17,South,DAEGU2,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,C,식품,신선식품,쌀/잡곡류,잡곡류,20198331,엉클탁 국산 찹쌀 4kg,15100002340798,10249192653593,1
29,2023-07-22,South,YAS1,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),A,뷰티,바디케어,바디워시/스크럽/입욕용품,바디워시/클렌저,361838,샤워메이트 내추럴 퍼퓸 바디워시 체리블라섬900g ,30100003080171,10249452605663,4
29,2023-07-17,South,DAEGU,GMH1 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,A,생활용품,세제류,세탁세제류,액체 섬유유연제,2329863,"Box_피죤 레귤러 3100ml 핑크로즈, 4개",3100002401464,10249210170894,1
29,2023-07-16,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,PAPER,B6호,A,식품,장/오일/소스,식용유/오일/참기름,올리브유,161191,올리타리아 엑스트라버진 올리브유 1L 1병,23100002234490,10249154103941,1
29,2023-07-20,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,B,생활용품,세제류,청소용세제류,기타청소용세제,34299564,곰팡이제거제 600ml 2개입,12100002717143,10249326820213,2
29,2023-07-18,South,SEL1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B8호,C,주방용품,식기/수저,컵/잔,컵,2029835,오션글라스 산마리노 쥬스잔 단일 색상 6p,11100002371579,10249203432510,1
29,2023-07-16,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),E,생활용품,공구/철물/DIY,조명/배선/전기코드류,전기코드류,10447709,CARNIX 타노스 일반 멀티콘센트  3구 10A_5m,22100002178962,10249137258592,1
29,2023-07-16,South,DAE6,GWJ2 Sub-hub,STANDARD,CORE,TPB,TPB 1호,B,생활용품,세제류,청소용세제류,기타청소용세제,3000488,브레프 파워 곰팡이용 500ml,8100002072252,10249141562004,6
29,2023-07-18,South,SAN2,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,생활용품,세제류,주방세제류,주방식기세제,13669409,box_탐사 레몬 주방세제 780ml 4팩,24100002527406,10249260097473,1
29,2023-07-16,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),B,생활용품,성인용품(19),콘돔류(19),일반콘돔,31887665,사가미 오리지널 002 1개 12개입,26100002260218,10249177856525,1
29,2023-07-22,South,MAJ1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,숙취/비타민/에너지음료,23189277,핫식스 오리지널 355ml 24캔,9100003074191,10249459674764,1
29,2023-07-17,South,ANS8,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,가공/즉석식품,즉석밥/간편조리,즉석밥,19224322,"The미식 백미밥 210g, 24개",18100002340224,10249196296872,1
29,2023-07-17,South,SIH2,GMH1 Sub-hub,STANDARD,CORE,PAPER,B8호,A,식품,가공/즉석식품,캔/통조림류,참치/연어 통조림,91289,동원참치 라이트스탠다드 150g,25100002421031,10249220657745,10
29,2023-07-19,South,DAEGU,GMH1 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,A,식품,생수/음료,멸균우유,멸균우유,10741049,Box_밀키스마 멸균우유 1L 12개입,4100002642900,10249298099132,1
29,2023-07-18,South,ANS5,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B40호,B,패션잡화,우산/양산/우비,우산/양산,우산,21621231,"코멧 베이직 자동 장우산, 블랙",32100002484524,10249243901680,1
29,2023-07-22,South,PYT1,GMH1 Sub-hub,STANDARD,CORE,SIOC,CSTMs,E,가구/홈인테리어,가구,수납가구,진열장/장식장,28707696,샤인 유리 쇼케이스 900 / 샤인 2단선반형 90 x 45 x 35 일반 2문,8100003017595,10249432559284,1
29,2023-07-18,South,DON1,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,생활용품,세제류,주방세제류,주방식기세제,10833445,탐사 베이킹소다 주방세제 레몬향 780ml*2팩,26100002529833,10249261978045,1
29,2023-07-20,South,ANS8,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,생활용품,세제류,세탁세제류,일반세탁세제,11359806,Box_강호동의 쉬슬러 로즈마리 세제 3.05L 2개,9100002786710,10249352923821,1
29,2023-07-17,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,스포츠/이온음료,382866,Box_포카리 페트 500ml 20개입 [단품 1],15100002404780,10249216812225,1
29,2023-07-17,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),A,뷰티,바디케어,바디워시/스크럽/입욕용품,바디워시/클렌저,26275366,도브 뷰티 너리싱 바디워시 800ml,3100002326376,10249184441845,1
29,2023-07-18,South,ECH2,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,B,뷰티,바디케어,바디워시/스크럽/입욕용품,미용비누,16763078,탐사 라벤더 에센셜 비누 20P,31100002475764,10249238781504,1
29,2023-07-20,South,YAS1,GMH1 Sub-hub,OVERNIGHT,CORE,TPB,TPB11,B,생활용품,세제류,주방세제류,주방식기세제,18701989,"부케가르니 에코 1종 주방세제 자몽향, 750ml, 3개",19100002775672,10249347605571,1
29,2023-07-22,South,GMH2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,생활용품,수납/정리잡화,옷걸이/벽걸이,옷걸이,20969439,코멧 길이조절 유아 옷걸이 20입,1100003051751,10249450663384,1
29,2023-07-22,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,생활용품,방향/탈취/살충제,살균제,살균제,14906146,탐사 살균 소독 스프레이 리필 4L,2100003046809,10249447641856,1
29,2023-07-19,South,SAN2,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,PB4호,B,식품,가공/즉석식품,즉석밥/간편조리,누룽지,136096,오뚜기 옛날구수한끓여먹는누룽지 3KG,28100002582222,10249279297843,1
29,2023-07-18,South,ANS4,GWJ2 Sub-hub,STANDARD,CORE,TPB,TPB 1호,C,식품,신선식품,쌀/잡곡류,잡곡류,15541881,대구상회 찰현미 5KG(봉),3100002526509,10249255150422,1
29,2023-07-18,South,DAEGU,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,문구/사무용품,사무용품/기기,사무용지류,복사용지,3370546,탐사 복사용지 A4 80g 500매*5권,20100002422088,10249220610823,1
29,2023-07-19,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,생활용품,방향/탈취/살충제,살균제,살균제,14906146,탐사 살균 소독 스프레이 리필 4L,27100002385284,10249299076284,1
29,2023-07-17,South,YAS1,GMH1 Sub-hub,OVERNIGHT,CORE,PAPER,B6호,B,식품,장/오일/소스,소스/드레싱/식초,소스류,468387,유로푸드 유기농 레몬쥬스 500ml,9100002351480,10249197934032,1
29,2023-07-17,South,DON1,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),C,뷰티,헤어케어,트리트먼트/영양제,헤어트리트먼트/팩/앰플,10395454,"쿤달 트리트먼트 화이트머스크향, 1058ml, 1개",14100002328688,10249187675156,1
29,2023-07-16,South,ECH2,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B4호,D,식품,가공/즉석식품,잼/꿀/시럽,꿀,15941008,허니비푸드 잡화청  2kg,27100002229753,10249153765922,1
29,2023-07-18,South,SEL1,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),B,식품,커피/차,커피,원두커피믹스,452179,맥심 아라비카100 리필 150g,25100002355830,10249197927872,2
29,2023-07-17,South,ANS5,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B36호,D,식품,생수/음료,음료,과일음료,14517815,"퍼니트 리얼 몽모랑시 타트체리100 1000ml,4병",32100002285440,10249175137552,1
29,2023-07-17,South,ANS8,GMH1 Sub-hub,STANDARD,CORE,PAPER,B34호,A,식품,생수/음료,두유,두유,125541,Pack_이롬 황성주 검은콩 고칼슘 두유 190ml 24입 선물용,30100002362980,10249197357291,2
29,2023-07-17,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,생수/탄산수,탄산수,16116727,트레비 레몬 ECO 350ml 20입,25100002404417,10249214668033,1
29,2023-07-19,South,ANS4,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,탄산음료,22627563,칠성사이다 제로 250ml 30캔,20100002601255,10249285665135,1
29,2023-07-16,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),D,생활용품,방향/탈취/살충제,탈취/제습제,섬유향수,30997283,멈칫 대용량섬유향수 마젠타레이디250ml 1개 플로러향,20100002246810,10249157944760,1
29,2023-07-17,South,YAS1,GMH1 Sub-hub,SAMEDAY,CORE,PAPER,B2호,B,식품,가공/즉석식품,잼/꿀/시럽,잼/스프레드,133978,오뚜기 딸기잼 850G,15100002314233,10249183160860,1
29,2023-07-20,South,SAN2,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,과일음료,538633,BOX_내사랑 사과 180ml 30개,13100002837739,10249375236483,1
29,2023-07-16,South,DON1,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB 3.5,B,식품,생수/음료,생수/탄산수,탄산수,32541701,트레비 자몽 500ml 6펫 6입,17100002210530,10249145651043,1
29,2023-07-17,South,YAS1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B6호,A,식품,장/오일/소스,식용유/오일/참기름,올리브유,161191,올리타리아 엑스트라버진 올리브유 1L 1병,27100002210399,10249147089661,1
29,2023-07-19,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,PAPER,B11호,A,생활용품,화장지/제지,화장지/티슈,미용티슈/각티슈,9857270,"Pack_코멧 프리미엄 부드러운 천연펄프 미용 각티슈 280매, 6입",28100002704325,10249322522165,1
29,2023-07-19,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),B,식품,장/오일/소스,장류,기타장류,2345501,칠갑농산 면비빔장2kg,13100002572983,10249278642481,1
29,2023-07-17,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,12245503,곰곰 고소한 보리차 1.5L*12pcs,16100002288916,10249173597261,1
29,2023-07-20,South,GWJ4,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,생활용품,세제류,세탁세제류,액체 섬유유연제,13125846,다우니 생화향기 코튼 퓨어러브 초고농축 섬유유연제 본품 1.05L 3개,1100002705420,10249325764263,1
29,2023-07-19,South,PYT1,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,B,식품,신선식품,쌀/잡곡류,백미,23817178,딜리조이 소중한 우리쌀 10kg (상등급),10100002663960,10249318948643,1
29,2023-07-21,South,MAJ1,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,커피음료,3992522,Box_레쓰비 160ml (150ml+10ml) 30캔,13100002868982,10249385091164,1
29,2023-07-22,South,YAS1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,생활용품,세제류,세탁세제류,기타세탁세제류,17885346,비트찌든때제거 500ml (2입),21100003011734,10249428846031,1
29,2023-07-18,South,MCN1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,생활용품,세제류,세탁세제류,드럼용세탁세제,26631598,"살림백서 실내건조 세탁세제 2.7L 드럼용, 2개",15100002550330,10249266191625,1
29,2023-07-22,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B6호,D,식품,장/오일/소스,소스/드레싱/식초,식초/음용식초,14747233,월량도 속성 흑식초 420ml,28100003087135,10249460426634,1
29,2023-07-21,South,YON1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,식품,생수/음료,멸균우유,멸균우유,1750388,BOX_서울우유 초코꿀단지  180ml 24팩 (랜덤발송),7100002785298,10249376509153,1
29,2023-07-16,South,KKW1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B6호,B,식품,가공/즉석식품,면류,스파게티/파스타,8739090,Pack_[폰타나]캄파니아 파스타면_스파게티 500gX3개입,29100002256611,10249161071214,1
29,2023-07-20,South,GMH2,GWJ2 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),A,식품,장/오일/소스,식용유/오일/참기름,카놀라유,81414,청정원 카놀라유 900ml,28100002750759,10249339985124,2
29,2023-07-21,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,TPB,TPB 1호,C,생활용품,세제류,청소용세제류,기타청소용세제,34314469,후레쉬 2L,13100002901367,10249396789295,2
29,2023-07-22,South,DAE3,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,C,주방용품,식기/수저,컵/잔,머그컵,3109461,Pack_블링크맥스 유진 시리얼머그 470ml 3P,30100002904776,10249423645414,1
29,2023-07-20,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,TPB,TPB11,B,생활용품,세제류,세탁세제류,일반세탁세제,33806774,퍼실 퓨어프레쉬 9중효소 실내건조 드럼용 2.7L,26100002778089,10249354282812,1
